,TARGET
225375,0
225377,0
225378,0
225379,0
225383,0
225385,0
225387,0
225389,0
225390,0
225391,0
225393,0
225394,0
225395,0
225396,0
225397,0
225400,0
225401,0
225402,0
225403,0
225404,0
225405,0
225408,0
225409,0
225411,0
225414,0
225416,0
225417,0
225418,0
225419,0
225420,0
225421,0
225424,0
225425,0
225426,0
225428,0
225429,0
225430,0
225431,0
225433,0
225434,0
225435,0
225436,0
225437,0
225438,0
225440,0
225441,0
225444,0
225447,0
225448,0
225449,0
225451,0
225453,0
225454,0
225455,0
225456,0
225458,0
225460,0
225461,0
225464,0
225466,0
225467,0
225468,0
225470,0
225472,0
225474,0
225475,0
225476,0
225478,0
225479,0
225480,0
225483,0
225484,0
225486,0
225488,0
225489,0
225491,0
225493,0
225497,0
225498,0
225499,0
225502,0
225503,0
225504,0
225507,0
225508,0
225509,0
225511,0
225512,0
225514,0
225515,0
225516,0
225517,0
225518,0
225519,0
225520,0
225522,0
225523,0
225525,0
225531,0
225534,0
225535,0
225538,0
225540,0
225541,0
225542,0
225544,0
225548,0
225549,0
225552,0
225553,0
225554,0
225555,0
225556,0
225558,0
225561,0
225563,0
225568,0
225570,0
225572,0
225573,0
225575,0
225576,0
225577,0
225579,0
225580,0
225582,0
225583,0
225585,0
225586,0
225588,0
225589,0
225591,0
225592,0
225594,0
225595,0
225596,0
225597,0
225598,0
225602,0
225603,0
225604,0
225605,0
225606,0
225607,0
225608,0
225611,0
225612,0
225614,0
225616,0
225618,0
225619,0
225620,0
225622,0
225624,0
225626,0
225627,0
225628,0
225630,0
225631,0
225632,0
225633,0
225634,0
225636,0
225637,0
225640,0
225642,0
225643,0
225644,0
225648,0
225649,0
225651,0
225652,0
225654,0
225655,0
225657,0
225658,0
225659,0
225660,0
225662,0
225663,0
225665,0
225669,0
225671,0
225672,0
225673,0
225676,0
225677,0
225678,0
225679,0
225680,0
225681,0
225682,0
225684,0
225685,0
225687,0
225689,0
225691,0
225692,0
225693,0
225694,0
225696,0
225699,0
225700,0
225703,0
225704,0
225705,0
225706,0
225708,0
225710,0
225713,0
225715,0
225716,0
225718,0
225720,0
225721,0
225725,0
225726,0
225727,0
225728,0
225729,0
225731,0
225732,0
225733,0
225735,0
225737,0
225738,0
225739,0
225740,0
225741,0
225742,0
225743,0
225744,0
225746,0
225747,0
225750,0
225751,0
225752,0
225753,0
225754,0
225755,0
225758,0
225759,0
225762,0
225765,0
225766,0
225768,0
225769,0
225770,0
225772,0
225774,0
225776,0
225777,0
225778,0
225780,0
225781,0
225782,0
225783,0
225785,0
225788,0
225790,0
225791,0
225792,0
225793,0
225794,0
225795,0
225797,0
225799,0
225800,0
225803,0
225805,0
225806,0
225807,0
225808,0
225809,0
225810,0
225811,0
225812,0
225813,0
225815,0
225817,0
225818,0
225819,0
225820,0
225821,0
225822,0
225824,0
225826,0
225828,0
225829,0
225832,0
225833,0
225834,0
225837,0
225838,0
225839,0
225840,0
225841,0
225842,0
225843,0
225845,0
225846,0
225847,0
225848,0
225850,0
225854,0
225859,0
225860,0
225862,0
225863,0
225864,0
225865,0
225867,0
225868,0
225872,0
225874,0
225875,0
225876,0
225877,0
225879,0
225883,0
225884,0
225885,0
225886,0
225887,0
225888,0
225890,0
225896,0
225897,0
225898,0
225899,0
225901,0
225903,0
225905,0
225906,0
225908,0
225909,0
225910,0
225911,0
225913,0
225916,0
225917,0
225920,0
225922,0
225923,0
225924,0
225925,0
225926,0
225927,0
225931,0
225933,0
225935,0
225937,0
225938,0
225943,0
225945,0
225946,0
225948,0
225949,0
225951,0
225952,0
225953,0
225954,0
225956,0
225957,0
225958,0
225959,0
225960,0
225961,0
225962,0
225967,0
225970,0
225971,0
225973,0
225977,0
225978,0
225980,0
225981,0
225985,0
225988,0
225989,0
225990,0
225991,0
225992,0
225993,0
225996,0
225998,0
225999,0
226001,0
226002,0
226004,0
226005,0
226006,0
226008,0
226010,0
226011,0
226014,0
226016,0
226017,0
226019,0
226023,0
226024,0
226025,0
226026,0
226028,0
226030,0
226031,0
226033,0
226034,0
226035,0
226036,0
226038,0
226039,0
226040,0
226042,0
226045,0
226046,0
226047,0
226050,0
226053,0
226054,0
226057,0
226059,0
226060,0
226061,0
226062,0
226063,0
226064,0
226068,0
226069,0
226071,0
226073,0
226074,0
226075,0
226077,0
226078,0
226079,0
226084,0
226086,0
226087,0
226088,0
226091,0
226092,0
226093,0
226094,0
226095,0
226097,0
226098,0
226099,0
226104,0
226105,0
226106,0
226108,0
226109,0
226111,0
226112,0
226113,0
226115,0
226117,0
226118,0
226121,0
226123,0
226125,0
226128,0
226129,0
226130,0
226131,0
226132,0
226133,0
226135,0
226136,0
226138,0
226139,0
226140,0
226141,0
226142,0
226143,0
226144,0
226145,0
226146,0
226147,0
226148,0
226149,0
226150,0
226151,0
226152,0
226154,0
226155,0
226156,0
226158,0
226159,0
226160,0
226162,0
226163,0
226167,0
226168,0
226169,0
226170,0
226171,0
226172,0
226174,0
226177,0
226179,0
226181,0
226183,0
226184,0
226187,0
226189,0
226191,0
226192,0
226194,0
226196,0
226198,0
226199,0
226200,0
226202,0
226206,0
226208,0
226212,0
226215,0
226218,0
226222,0
226224,0
226225,0
226226,0
226227,0
226229,0
226230,0
226232,0
226233,0
226236,0
226238,0
226239,0
226240,0
226241,0
226242,0
226246,0
226247,0
226248,0
226249,0
226250,0
226252,0
226253,0
226254,0
226255,0
226256,0
226258,0
226259,0
226260,0
226262,0
226265,0
226268,0
226270,0
226272,0
226275,0
226279,0
226280,0
226286,0
226289,0
226291,0
226293,0
226295,0
226296,0
226297,0
226298,0
226299,0
226302,0
226304,0
226305,0
226306,0
226307,0
226309,0
226310,0
226311,0
226314,0
226315,0
226317,0
226318,0
226321,0
226322,0
226323,0
226326,0
226328,0
226329,0
226331,0
226332,0
226333,0
226334,0
226335,0
226336,0
226337,0
226338,0
226339,0
226341,0
226345,0
226346,0
226348,0
226349,0
226351,0
226353,0
226354,0
226358,0
226359,0
226361,0
226362,0
226363,0
226364,0
226365,0
226366,0
226371,0
226373,0
226374,0
226375,0
226377,0
226379,0
226380,0
226381,0
226382,0
226383,0
226385,0
226386,0
226387,0
226388,0
226391,0
226395,0
226396,0
226397,0
226399,0
226405,0
226407,0
226410,0
226411,0
226412,0
226415,0
226417,0
226418,0
226421,0
226422,0
226424,0
226427,0
226428,0
226430,0
226433,0
226434,0
226435,0
226436,0
226437,0
226438,0
226443,0
226444,0
226447,0
226448,0
226450,0
226451,0
226452,0
226453,0
226454,0
226455,0
226456,0
226457,0
226460,0
226462,0
226463,0
226464,0
226465,0
226467,0
226468,0
226469,0
226471,0
226472,0
226473,0
226475,0
226476,0
226477,0
226478,0
226480,0
226481,0
226486,0
226488,0
226489,0
226490,0
226493,0
226494,0
226495,0
226497,0
226498,0
226499,0
226501,0
226502,0
226503,0
226506,0
226507,0
226510,0
226511,0
226514,0
226517,0
226518,0
226519,0
226520,0
226521,0
226522,0
226523,0
226524,0
226526,0
226528,0
226529,0
226531,0
226533,0
226534,0
226535,0
226537,0
226538,0
226539,0
226542,0
226543,0
226546,0
226549,0
226551,0
226554,0
226555,0
226556,0
226557,0
226558,0
226560,0
226561,0
226564,0
226566,0
226567,0
226568,0
226569,0
226571,0
226572,0
226573,0
226574,0
226575,0
226578,0
226579,0
226580,0
226581,0
226583,0
226584,0
226585,0
226587,0
226588,0
226589,0
226590,0
226591,0
226592,0
226593,0
226596,0
226597,0
226599,0
226600,0
226601,0
226603,0
226606,0
226610,0
226611,0
226612,0
226614,0
226615,0
226616,0
226618,0
226619,0
226620,0
226621,0
226622,0
226624,0
226626,0
226627,0
226628,0
226629,0
226630,0
226633,0
226634,0
226635,0
226636,0
226637,0
226638,0
226640,0
226642,0
226643,0
226648,0
226649,0
226651,0
226653,0
226655,0
226656,0
226657,0
226659,0
226660,0
226662,0
226664,0
226665,0
226666,0
226668,0
226669,0
226670,0
226673,0
226674,0
226675,0
226677,0
226678,0
226681,0
226686,0
226688,0
226689,0
226690,0
226691,0
226694,0
226695,0
226696,0
226697,0
226698,0
226700,0
226701,0
226702,0
226704,0
226709,0
226714,0
226715,0
226718,0
226719,0
226720,0
226721,0
226722,0
226723,0
226726,0
226728,0
226729,0
226731,0
226733,0
226734,0
226737,0
226740,0
226741,0
226742,0
226745,0
226747,0
226748,0
226749,0
226753,0
226755,0
226756,0
226759,0
226761,0
226765,0
226767,0
226768,0
226769,0
226770,0
226772,0
226774,0
226776,0
226777,0
226778,0
226779,0
226782,0
226783,0
226785,0
226786,0
226787,0
226788,0
226790,0
226791,0
226795,0
226797,0
226800,0
226801,0
226802,0
226804,0
226805,0
226806,0
226807,0
226808,0
226810,0
226812,0
226814,0
226816,0
226817,0
226819,0
226820,0
226821,0
226825,0
226826,0
226828,0
226829,0
226830,0
226831,0
226832,0
226833,0
226834,0
226835,0
226838,0
226839,0
226841,0
226843,0
226845,0
226847,0
226848,0
226851,0
226852,0
226854,0
226856,0
226857,0
226858,0
226859,0
226860,0
226861,0
226862,0
226864,0
226866,0
226868,0
226869,0
226870,0
226872,0
226873,0
226874,0
226875,0
226876,0
226877,0
226878,0
226880,0
226883,0
226885,0
226886,0
226887,0
226888,0
226889,0
226890,0
226891,0
226892,0
226893,0
226894,0
226898,0
226900,0
226903,0
226908,0
226909,0
226910,0
226912,0
226914,0
226915,0
226916,0
226920,0
226921,0
226923,0
226924,0
226925,0
226926,0
226927,0
226929,0
226930,0
226931,0
226932,0
226933,0
226935,0
226936,0
226937,0
226940,0
226941,0
226945,0
226946,0
226947,0
226948,0
226949,0
226950,0
226951,0
226954,0
226955,0
226956,0
226957,0
226958,0
226959,0
226960,0
226962,0
226963,0
226964,0
226966,0
226968,0
226970,0
226971,0
226974,0
226979,0
226980,0
226981,0
226982,0
226984,0
226985,0
226987,0
226989,0
226990,0
226991,0
226992,0
226994,0
226996,0
226997,0
226999,0
227000,0
227001,0
227002,0
227005,0
227006,0
227008,0
227010,0
227011,0
227013,0
227017,0
227021,0
227022,0
227023,0
227024,0
227028,0
227029,0
227030,0
227031,0
227033,0
227034,0
227035,0
227036,0
227038,0
227039,0
227043,0
227044,0
227046,0
227047,0
227048,0
227049,0
227050,0
227051,0
227052,0
227053,0
227054,0
227055,0
227056,0
227060,0
227061,0
227062,0
227067,0
227069,0
227070,0
227072,0
227075,0
227077,0
227078,0
227083,0
227087,0
227089,0
227092,0
227094,0
227095,0
227097,0
227098,0
227099,0
227100,0
227102,0
227103,0
227106,0
227108,0
227109,0
227110,0
227113,0
227114,0
227115,0
227116,0
227117,0
227120,0
227122,0
227123,0
227126,0
227127,0
227128,0
227130,0
227131,0
227133,0
227134,0
227137,0
227138,0
227139,0
227140,0
227142,0
227143,0
227145,0
227147,0
227148,0
227150,0
227152,0
227153,0
227154,0
227155,0
227158,0
227159,0
227160,0
227162,0
227164,0
227167,0
227172,0
227173,0
227174,0
227177,0
227180,0
227182,0
227183,0
227184,0
227186,0
227188,0
227190,0
227192,0
227193,0
227194,0
227196,0
227198,0
227199,0
227200,0
227202,0
227204,0
227205,0
227206,0
227207,0
227208,0
227209,0
227211,0
227214,0
227216,0
227217,0
227218,0
227220,0
227221,0
227222,0
227223,0
227224,0
227226,0
227229,0
227230,0
227231,0
227232,0
227233,0
227235,0
227237,0
227238,0
227239,0
227240,0
227241,0
227242,0
227243,0
227244,0
227247,0
227249,0
227252,0
227256,0
227257,0
227259,0
227260,0
227261,0
227262,0
227263,0
227264,0
227265,0
227266,0
227267,0
227268,0
227269,0
227270,0
227272,0
227274,0
227275,0
227276,0
227278,0
227280,0
227282,0
227283,0
227284,0
227287,0
227288,0
227291,0
227292,0
227294,0
227295,0
227296,0
227298,0
227299,0
227300,0
227305,0
227306,0
227307,0
227308,0
227309,0
227310,0
227312,0
227315,0
227317,0
227318,0
227321,0
227322,0
227324,0
227327,0
227328,0
227330,0
227331,0
227332,0
227333,0
227334,0
227336,0
227339,0
227340,0
227341,0
227344,0
227345,0
227347,0
227348,0
227349,0
227350,0
227352,0
227353,0
227354,0
227355,0
227356,0
227357,0
227358,0
227365,0
227367,0
227368,0
227369,0
227371,0
227373,0
227374,0
227376,0
227377,0
227378,0
227380,0
227383,0
227384,0
227385,0
227386,0
227388,0
227391,0
227395,0
227396,0
227397,0
227398,0
227400,0
227401,0
227402,0
227403,0
227407,0
227410,0
227413,0
227414,0
227415,0
227417,0
227420,0
227421,0
227422,0
227423,0
227424,0
227426,0
227427,0
227428,0
227431,0
227434,0
227436,0
227438,0
227440,0
227441,0
227442,0
227443,0
227444,0
227447,0
227451,0
227453,0
227454,0
227457,0
227458,0
227460,0
227463,0
227464,0
227465,0
227466,0
227468,0
227472,0
227473,0
227475,0
227476,0
227479,0
227480,0
227481,0
227484,0
227486,0
227488,0
227489,0
227492,0
227494,0
227495,0
227496,0
227497,0
227498,0
227499,0
227501,0
227502,0
227503,0
227504,0
227506,0
227508,0
227509,0
227511,0
227513,0
227515,0
227519,0
227521,0
227522,0
227523,0
227524,0
227525,0
227526,0
227527,0
227528,0
227529,0
227534,0
227535,0
227549,0
227550,0
227552,0
227553,0
227556,0
227557,0
227560,0
227561,0
227562,0
227564,0
227568,0
227573,0
227574,0
227575,0
227576,0
227579,0
227580,0
227581,0
227583,0
227584,0
227585,0
227587,0
227588,0
227589,0
227590,0
227591,0
227593,0
227594,0
227596,0
227597,0
227598,0
227599,0
227601,0
227605,0
227607,0
227608,0
227610,0
227611,0
227612,0
227614,0
227616,0
227618,0
227619,0
227622,0
227624,0
227625,0
227626,0
227628,0
227629,0
227632,0
227633,0
227638,0
227642,0
227643,0
227648,0
227649,0
227650,0
227651,0
227652,0
227653,0
227654,0
227657,0
227658,0
227659,0
227661,0
227662,0
227663,0
227664,0
227665,0
227666,0
227668,0
227670,0
227671,0
227674,0
227675,0
227676,0
227678,0
227679,0
227680,0
227681,0
227682,0
227683,0
227684,0
227686,0
227688,0
227690,0
227691,0
227693,0
227695,0
227696,0
227697,0
227703,0
227704,0
227706,0
227708,0
227710,0
227713,0
227715,0
227716,0
227717,0
227718,0
227719,0
227720,0
227722,0
227723,0
227724,0
227726,0
227728,0
227730,0
227731,0
227732,0
227733,0
227735,0
227736,0
227737,0
227738,0
227742,0
227744,0
227746,0
227747,0
227748,0
227750,0
227751,0
227752,0
227753,0
227754,0
227758,0
227759,0
227760,0
227762,0
227763,0
227765,0
227766,0
227769,0
227771,0
227772,0
227773,0
227774,0
227775,0
227776,0
227777,0
227780,0
227781,0
227782,0
227783,0
227784,0
227788,0
227790,0
227791,0
227794,0
227795,0
227797,0
227798,0
227800,0
227801,0
227805,0
227806,0
227807,0
227808,0
227809,0
227813,0
227814,0
227816,0
227818,0
227819,0
227820,0
227821,0
227824,0
227827,0
227828,0
227829,0
227830,0
227831,0
227832,0
227835,0
227836,0
227837,0
227838,0
227839,0
227840,0
227847,0
227851,0
227853,0
227856,0
227857,0
227860,0
227861,0
227863,0
227865,0
227866,0
227867,0
227871,0
227872,0
227874,0
227875,0
227876,0
227877,0
227878,0
227879,0
227881,0
227882,0
227883,0
227884,0
227885,0
227886,0
227888,0
227890,0
227891,0
227893,0
227894,0
227895,0
227898,0
227899,0
227900,0
227902,0
227903,0
227904,0
227907,0
227908,0
227909,0
227911,0
227912,0
227915,0
227916,0
227917,0
227919,0
227921,0
227922,0
227923,0
227924,0
227926,0
227928,0
227929,0
227930,0
227931,0
227934,0
227935,0
227936,0
227938,0
227940,0
227941,0
227943,0
227944,0
227948,0
227949,0
227950,0
227952,0
227955,0
227956,0
227957,0
227961,0
227962,0
227966,0
227970,0
227972,0
227973,0
227974,0
227975,0
227977,0
227978,0
227981,0
227985,0
227986,0
227989,0
227990,0
227992,0
227995,0
227996,0
227997,0
227999,0
228000,0
228001,0
228004,0
228005,0
228006,0
228008,0
228009,0
228013,0
228015,0
228016,0
228018,0
228023,0
228025,0
228026,0
228027,0
228028,0
228030,0
228034,0
228035,0
228036,0
228037,0
228038,0
228040,0
228041,0
228042,0
228043,0
228044,0
228045,0
228047,0
228048,0
228049,0
228050,0
228052,0
228055,0
228058,0
228062,0
228065,0
228066,0
228067,0
228069,0
228072,0
228073,0
228074,0
228075,0
228076,0
228078,0
228079,0
228080,0
228081,0
228082,0
228083,0
228084,0
228085,0
228087,0
228088,0
228089,0
228090,0
228091,0
228092,0
228095,0
228098,0
228099,0
228100,0
228102,0
228106,0
228107,0
228110,0
228112,0
228114,0
228116,0
228117,0
228121,0
228123,0
228124,0
228125,0
228126,0
228127,0
228128,0
228130,0
228132,0
228133,0
228134,0
228135,0
228136,0
228137,0
228142,0
228145,0
228146,0
228147,0
228148,0
228149,0
228150,0
228151,0
228152,0
228154,0
228155,0
228156,0
228157,0
228158,0
228160,0
228162,0
228165,0
228168,0
228169,0
228171,0
228173,0
228174,0
228175,0
228176,0
228179,0
228182,0
228184,0
228185,0
228188,0
228190,0
228195,0
228196,0
228200,0
228203,0
228204,0
228207,0
228208,0
228210,0
228212,0
228214,0
228215,0
228216,0
228217,0
228219,0
228221,0
228222,0
228225,0
228227,0
228233,0
228234,0
228237,0
228238,0
228239,0
228240,0
228241,0
228243,0
228245,0
228247,0
228248,0
228254,0
228255,0
228256,0
228257,0
228258,0
228259,0
228262,0
228263,0
228264,0
228265,0
228266,0
228267,0
228271,0
228274,0
228275,0
228276,0
228278,0
228280,0
228281,0
228287,0
228290,0
228291,0
228292,0
228294,0
228295,0
228296,0
228297,0
228300,0
228303,0
228304,0
228307,0
228309,0
228311,0
228313,0
228314,0
228316,0
228317,0
228318,0
228319,0
228322,0
228329,0
228330,0
228332,0
228333,0
228335,0
228338,0
228339,0
228340,0
228343,0
228344,0
228346,0
228348,0
228349,0
228350,0
228351,0
228353,0
228354,0
228355,0
228356,0
228357,0
228358,0
228360,0
228361,0
228363,0
228364,0
228365,0
228367,0
228368,0
228371,0
228372,0
228374,0
228375,0
228376,0
228377,0
228380,0
228384,0
228387,0
228390,0
228395,0
228396,0
228397,0
228398,0
228400,0
228401,0
228403,0
228404,0
228405,0
228407,0
228408,0
228410,0
228413,0
228414,0
228419,0
228420,0
228423,0
228424,0
228427,0
228428,0
228429,0
228433,0
228434,0
228435,0
228437,0
228438,0
228441,0
228442,0
228443,0
228444,0
228445,0
228448,0
228449,0
228450,0
228453,0
228454,0
228455,0
228456,0
228457,0
228459,0
228462,0
228464,0
228465,0
228466,0
228468,0
228469,0
228470,0
228472,0
228473,0
228474,0
228475,0
228476,0
228479,0
228480,0
228482,0
228484,0
228485,0
228486,0
228488,0
228493,0
228495,0
228496,0
228500,0
228501,0
228503,0
228504,0
228508,0
228509,0
228510,0
228511,0
228512,0
228513,0
228515,0
228517,0
228522,0
228523,0
228524,0
228525,0
228526,0
228529,0
228530,0
228531,0
228533,0
228536,0
228537,0
228538,0
228540,0
228542,0
228543,0
228544,0
228546,0
228547,0
228548,0
228550,0
228551,0
228554,0
228560,0
228562,0
228563,0
228565,0
228566,0
228567,0
228569,0
228570,0
228571,0
228572,0
228573,0
228574,0
228575,0
228577,0
228579,0
228585,0
228589,0
228590,0
228591,0
228593,0
228596,0
228597,0
228599,0
228603,0
228606,0
228607,0
228608,0
228609,0
228610,0
228611,0
228612,0
228614,0
228617,0
228618,0
228619,0
228621,0
228622,0
228623,0
228625,0
228630,0
228631,0
228632,0
228633,0
228635,0
228636,0
228638,0
228640,0
228642,0
228647,0
228649,0
228651,0
228652,0
228655,0
228657,0
228658,0
228659,0
228661,0
228662,0
228663,0
228664,0
228668,0
228670,0
228671,0
228672,0
228675,0
228677,0
228678,0
228680,0
228681,0
228682,0
228683,0
228685,0
228686,0
228689,0
228691,0
228694,0
228695,0
228696,0
228697,0
228699,0
228700,0
228701,0
228702,0
228703,0
228704,0
228705,0
228707,0
228708,0
228709,0
228710,0
228711,0
228712,0
228714,0
228716,0
228717,0
228720,0
228721,0
228722,0
228724,0
228726,0
228729,0
228730,0
228732,0
228734,0
228738,0
228740,0
228741,0
228742,0
228745,0
228746,0
228747,0
228748,0
228750,0
228752,0
228753,0
228754,0
228759,0
228763,0
228764,0
228766,0
228767,0
228769,0
228771,0
228773,0
228774,0
228777,0
228778,0
228780,0
228781,0
228783,0
228784,0
228785,0
228787,0
228789,0
228791,0
228792,0
228793,0
228795,0
228796,0
228798,0
228800,0
228802,0
228804,0
228805,0
228807,0
228808,0
228811,0
228812,0
228813,0
228814,0
228815,0
228816,0
228820,0
228821,0
228822,0
228823,0
228824,0
228825,0
228826,0
228827,0
228828,0
228829,0
228830,0
228831,0
228833,0
228834,0
228836,0
228837,0
228838,0
228839,0
228841,0
228843,0
228845,0
228846,0
228847,0
228850,0
228851,0
228853,0
228854,0
228855,0
228856,0
228857,0
228858,0
228860,0
228861,0
228863,0
228864,0
228865,0
228868,0
228869,0
228872,0
228873,0
228876,0
228878,0
228879,0
228880,0
228882,0
228883,0
228886,0
228887,0
228888,0
228889,0
228890,0
228891,0
228892,0
228894,0
228896,0
228898,0
228899,0
228900,0
228901,0
228902,0
228903,0
228904,0
228905,0
228906,0
228907,0
228908,0
228909,0
228910,0
228911,0
228912,0
228913,0
228914,0
228916,0
228918,0
228920,0
228926,0
228929,0
228930,0
228932,0
228934,0
228935,0
228937,0
228938,0
228939,0
228940,0
228943,0
228945,0
228948,0
228949,0
228951,0
228952,0
228953,0
228954,0
228955,0
228956,0
228957,0
228959,0
228962,0
228963,0
228964,0
228967,0
228968,0
228969,0
228970,0
228973,0
228974,0
228975,0
228976,0
228977,0
228978,0
228980,0
228983,0
228986,0
228988,0
228990,0
228994,0
228995,0
228996,0
228997,0
228998,0
228999,0
229000,0
229002,0
229004,0
229006,0
229007,0
229008,0
229009,0
229010,0
229012,0
229013,0
229016,0
229017,0
229020,0
229021,0
229022,0
229023,0
229024,0
229025,0
229026,0
229028,0
229029,0
229034,0
229035,0
